5000 7.1855 1 0.50841 0.73593 7.3068 0.082353 3834 -2.384 0.12116 3.371 3834 -2.3839 0.17276 3.3659 0.0025837
5000 7.0598 1 0.61698 0.70703 6.9257 0.10832 2476 -2.6856 -0.82997 -0.74349 2476 -2.6267 -0.80164 -0.78676 0.0027223
5000 7.534 1 0.58707 0.73309 7.49 0.070081 542 -0.91254 -3.3793 -5.9649 542 -0.88359 -3.321 -5.9052 0.0024976
5000 7.1984 1 0.61157 0.71391 7.1812 0.046747 2472 3.4484 3.2932 -4.0229 2472 3.4278 3.254 -3.999 0.002698
6250 7.5284 1 0.56713 0.73721 7.4964 0.031989 3875 -1.5923 3.3668 0.081615 3875 -1.5643 3.375 0.039806 0.0025436
6250 6.899 1 0.58589 0.7072 6.9213 0.04533 2474 0.84277 -4.1446 2.5885 2474 0.79903 -4.1573 2.5676 0.0026563
6250 7.1936 1 0.61128 0.71378 7.2879 0.053928 2472 2.4292 0.069172 -3.689 2472 2.4152 0.097259 -3.633 0.0027648
6250 6.9451 1 0.54464 0.71812 7.1419 0.090039 2474 -0.020748 -4.3422 1.5354 2474 0.0062176 -4.3065 1.5471 0.0026503
